cod,bandgap_energy_ev,group
4063883,2.75727,train
4021761,2.76218,train
7053050,2.14864,train
7154923,3.59183,train
1503135,2.49825,train
2204931,1.95216,train
1511857,3.50705,train
2227897,1.53633,train
4023036,3.5209,train
7151414,5.81091,train
2234374,3.87743,train
2004523,3.2505,train
4081820,2.96428,train
4024277,1.4345,train
4025403,4.27341,train
4060266,4.47391,train
4022171,2.65721,train
1517831,3.07488,train
1516169,1.6672,train
5000008,5.20834,train
4508807,4.46286,train
2232859,3.1138,train
5000029,3.56988,train
7220415,2.54704,train
1504589,3.82323,train
7021582,2.85301,train
4024078,2.41977,train
2208364,2.27599,train
4507573,3.23025,train
8101775,3.65845,train
4030891,3.03356,train
8102640,1.81606,train
2231893,3.16401,train
4506193,3.65974,train
4020801,3.67088,train
4073193,2.67592,train
1518273,3.82362,train
4081667,2.73014,train
2004185,3.78112,train
7109189,1.06944,train
7010563,2.86631,train
4083308,1.04574,train
4077900,2.80103,train
2012554,1.62015,train
2204129,4.14519,train
4063072,1.5671,train
2236280,2.08307,train
2008184,1.91378,train
4060679,1.81541,train
4117759,2.2147,train
4513118,1.98139,train
2015958,2.85696,train
2227026,2.14686,train
7151090,4.25383,train
7226242,2.07619,train
4063646,2.04484,train
7112615,1.54337,train
2227901,2.88656,train
7030021,1.1201,train
4022864,3.69604,train
2011608,2.83273,train
2007310,4.97018,train
7154766,4.13583,train
7150537,2.76155,train
7116131,3.77312,train
2205261,3.64767,train
7220202,1.95938,train
2100671,4.44164,train
7208851,3.8426,train
4340822,2.86427,train
4085356,3.7781,train
4064685,3.1427,train
2200417,1.52101,train
2014266,4.24578,train
7213098,4.39033,train
7153586,2.18695,train
2004422,1.73781,train
4062099,2.23427,train
4061654,3.25555,train
2203881,3.3671,train
4513320,2.03669,train
2227996,3.82387,train
4029652,3.34301,train
7151999,3.48241,train
4513313,2.01982,train
1508822,1.92415,train
7206387,1.1398,train
7113893,1.82012,train
4506270,3.12392,train
4106738,2.69042,train
2231833,3.10414,train
2220281,3.53323,train
2017253,5.92301,train
1503252,3.7285,train
4504087,4.48936,train
4029185,2.3893,train
2012376,3.60285,train
4065025,4.04504,train
4026999,3.03638,train
2003370,4.4677,train
7154578,3.91351,train
1506107,3.81069,train
7226354,2.67175,train
2211278,0.8326,train
7204351,4.8322,train
7108670,3.41483,train
2211997,2.33079,train
2017730,4.85226,train
4075611,1.93137,train
2203243,4.13909,train
4076268,1.607,train
1505112,1.7454,train
7151786,4.04955,train
4120860,2.41294,train
2000282,3.44018,train
2003892,2.77374,train
4060725,2.47222,train
1100404,1.69352,train
1512132,2.33009,train
7218133,5.144,train
4512707,0.5806,train
4030463,3.91613,train
4513302,2.00469,train
2001769,5.3001,train
2228719,3.10528,train
4122844,3.5107,train
2220258,3.87856,train
4506228,1.45254,train
1504830,2.77308,train
4062866,3.56623,train
2232116,2.73044,train
1503670,2.02519,train
2218657,2.00319,train
4335237,3.62673,train
2203048,3.29144,train
7213522,4.1627,train
7053222,2.34508,train
1506231,2.64796,train
1529260,2.4971,train
4025135,3.99739,train
4023489,3.67391,train
2012148,1.55138,train
4064837,2.05168,train
4028727,3.35936,train
4513189,2.36034,train
7154333,1.6475,train
7113018,2.91908,train
2237964,4.6906,train
4024668,2.00314,train
7036303,1.86241,train
4030061,2.27218,train
7115421,3.31715,train
1536060,3.45579,train
4022361,2.35011,train
4504371,5.16525,train
7223607,2.66457,train
7153254,4.15559,train
4085681,4.5042,train
4111364,3.15503,train
7015028,3.82313,train
2215016,3.14666,train
7200785,2.21876,train
4330761,5.24316,train
7151165,3.61873,train
7215820,0.41067,train
4026778,1.56661,train
7154544,2.13897,train
4067830,3.5653,train
4116152,5.38597,train
4504372,4.5065,train
4028128,2.68769,train
7004926,2.52,train
2203106,3.42107,train
1507669,3.73299,train
2204185,3.64379,train
2007128,4.80402,train
4023009,3.49155,train
4111528,3.76002,train
2014221,2.61,train
2200537,5.0483,train
4086068,5.34641,train
4068003,2.00505,train
4022989,4.198,train
4067285,3.3912,train
2105842,5.20734,train
7210841,3.0247,train
2005567,5.09739,train
4113126,3.15305,train
2104814,4.609,train
2201709,3.817,train
2213624,3.82666,train
7206265,2.00852,train
4501919,2.39906,train
2207041,3.61386,train
4021340,4.39567,train
4062630,3.15716,train
2237098,3.60883,train
4074362,3.57262,train
4023820,2.22176,train
4024608,3.6691,train
1518943,3.60412,train
2239863,2.44389,train
2216373,4.0971,train
1503583,3.70759,train
4028329,1.68213,train
4024024,4.01278,train
2009665,4.2294,train
1505275,3.87189,train
4029070,2.80769,train
2000072,2.83273,train
7115039,4.0062,train
4028223,3.57279,train
4085828,3.61087,train
1542607,1.18922,train
4104461,3.72202,train
4077033,1.8116,train
2239694,3.70805,train
4076911,3.03431,train
4303644,1.67693,train
2238298,3.77041,train
4023068,2.718,train
2225832,2.12121,train
2201140,4.36624,train
8100528,1.24822,train
2218003,3.75736,train
2233773,2.63968,train
4001223,1.44926,train
4025110,3.213,train
2224776,2.92012,train
2205334,0.8612,train
7150128,3.5632,train
2217225,1.78377,train
2010508,4.19605,train
7117125,1.19776,train
7106604,3.19149,train
7152454,3.16535,train
7152868,4.99572,train
4507997,4.92024,train
4024570,3.86811,train
1518358,2.30157,train
1506262,4.8132,train
4503107,1.7041,train
7052108,4.95761,train
1513394,3.83026,train
2236564,2.88196,train
8101488,4.54335,train
4109911,3.55815,train
2207595,5.09995,train
2229841,1.84324,train
7151433,1.70632,train
2222640,2.85346,train
2240542,3.90098,train
2006750,2.9395,train
7117260,3.25056,train
4508645,3.12713,train
1517457,2.92562,train
4508513,3.62214,train
4021744,2.06371,train
7154997,2.43921,train
4030955,1.20966,train
4026779,1.54942,train
2227958,2.51241,train
9014545,5.10355,train
4101509,3.35749,train
7220416,2.11435,train
4079404,2.04606,train
2210911,3.75693,train
2201343,2.69257,train
1516752,3.09005,train
1507830,2.8263,train
2017484,1.95919,train
7051541,1.71707,train
7108191,3.00639,train
4020676,2.0002,train
4081498,2.84023,train
2233764,3.36843,train
1516196,3.58218,train
4028160,4.17337,train
4026058,4.70064,train
2226412,4.21179,train
2007412,2.6826,train
2010885,3.47496,train
7050898,3.69541,train
4500038,3.28895,train
4023998,4.81466,train
4024231,2.597,train
1516634,4.15856,train
2235810,1.4395,train
2202362,2.76366,train
4327509,2.61756,train
2241365,5.88766,train
2104159,4.64707,train
2208920,2.68817,train
7028296,2.74383,train
2237951,3.31645,train
1518435,5.873,train
7150433,3.1595,train
7206737,2.13343,train
2206308,2.80104,train
4029510,2.45314,train
4026754,3.33767,train
4020253,2.37922,train
4104438,2.705,train
4109972,5.0627,train
7151726,4.49503,train
1505676,2.43194,train
2230771,2.56525,train
7218742,1.01742,train
7153486,3.45217,train
2015078,2.63595,train
1507057,2.80361,train
1506699,4.89417,train
4023764,1.56977,train
4028930,2.74134,train
1542330,2.43714,train
2209652,3.5409,train
4025970,3.01719,train
2220615,2.00304,train
2015118,3.1685,train
2203154,3.50822,train
4029767,6.30888,train
2101396,3.34966,train
4505868,2.62314,train
4101252,3.28995,train
4025267,1.81341,train
7051604,3.11173,train
2229707,3.19062,train
4029507,2.80631,train
7154393,2.47384,train
9016304,5.21274,train
4029377,3.19885,train
2211006,3.47564,train
4342117,2.4431,train
2202530,2.35166,train
2000235,2.59031,train
7100432,2.99547,train
4030314,2.49397,train
7152610,3.10818,train
7209247,5.11272,train
2229507,2.8801,train
4030080,3.2245,train
7151500,3.28742,train
7153764,2.65691,train
1516365,2.24128,train
7219111,5.21211,train
7212089,3.12837,train
2019205,1.8052,train
2105560,2.025,train
7154791,3.41598,train
9011439,5.10686,train
4028347,4.10447,train
2224025,2.85526,train
2237201,2.7097,train
1503635,2.66749,train
2215572,2.36889,train
2200335,3.5251,train
2018170,2.81894,train
1505655,3.4025,train
1511962,4.2084,train
2230384,2.69198,train
2218373,2.87538,train
2005499,3.23195,train
2213841,3.30009,train
4071577,2.6402,train
4513824,4.64623,train
4027282,2.42454,train
2009608,3.74261,train
7153313,2.48555,train
1503434,2.49468,train
4072244,2.18804,train
4313411,2.92313,train
7151037,5.59491,train
4028109,2.7348,train
4320365,2.01529,train
1506087,2.76525,train
4030583,3.17998,train
2208183,2.83665,train
7020084,2.17392,train
4506579,2.71444,train
2015804,3.53159,train
2203344,4.39399,train
4020934,2.52881,train
4025934,3.21439,train
4029445,2.44012,train
7103151,3.20143,train
7111467,3.0768,train
4060621,2.00425,train
4081559,2.72569,train
2231373,2.86284,train
8102726,2.74981,train
2230924,3.11684,train
7215206,3.49083,train
4504358,2.88693,train
7153925,3.05707,train
4024335,4.14122,train
4023937,4.40121,train
7154633,2.8179,train
7208267,2.50743,train
7153316,2.73908,train
8100885,2.52545,train
2236847,2.65025,train
7055103,2.842,train
4074280,2.43035,train
4024975,2.67066,train
7151255,4.17995,train
2240908,2.31746,train
7012905,2.47489,train
2004375,3.0518,train
1504351,5.34388,train
2212489,4.9929,train
7103731,3.9385,train
4023082,4.50727,train
7113454,2.2414,train
2203249,3.09613,train
4329660,4.03341,train
2200591,1.979,train
4028899,2.67949,train
2211885,2.2307,train
2233683,2.561,train
2008190,2.70975,train
1504038,2.88846,train
4101841,3.07408,train
2300236,3.5847,train
2201099,2.47011,train
4024183,2.98795,train
4329805,2.12795,train
2215910,5.10801,train
4331054,3.80237,train
2216959,1.94212,train
4029649,3.03619,train
7203667,2.89263,train
4328399,2.47665,train
9011437,5.11802,train
7219803,2.68101,train
2206817,2.65937,train
1529856,2.41611,train
1506338,2.55143,train
7053214,1.90506,train
7219109,5.23384,train
2210071,2.54307,train
2006823,1.96782,train
4308002,3.16972,train
2236172,3.4844,train
2226960,4.18706,train
2237929,2.99881,train
2238715,3.35222,train
2006341,3.26003,train
4067085,2.31793,train
7019476,2.61646,train
1506386,2.8764,train
2229769,2.89065,train
4507505,3.58693,train
1506381,2.7758,train
7153969,3.09777,train
7219108,5.25726,train
4075235,2.83811,train
4072414,2.80891,train
7151096,3.22575,train
4026890,3.03105,train
4023962,4.79753,train
2005569,7.27902,train
4079918,2.42292,train
4029529,3.22297,train
2006698,2.26795,train
1540732,2.48508,train
7108188,3.7949,train
4103659,1.27106,train
1503112,1.74732,train
1518269,2.8962,train
4083709,3.01575,train
4030211,3.88505,train
7151127,3.22539,train
7002927,2.61448,train
4501135,2.69843,train
4026895,2.90764,train
2015011,4.92478,train
2006634,2.03985,train
1511957,3.54569,train
2228535,3.07856,train
7225946,3.0325,train
4342363,4.8473,train
4081022,2.50404,train
2013022,2.40215,train
2105085,2.26976,train
1508783,2.5496,train
7206934,3.17406,train
4107009,2.8927,train
7111132,3.45613,train
2018031,4.8213,train
7050081,5.01409,train
2231713,2.63246,train
2204833,3.16192,train
5000183,3.35317,train
2008613,3.65826,train
7214412,2.84555,train
7225886,3.67528,train
4339496,1.5013,train
4022046,2.8358,train
1516197,3.11709,train
2239355,2.52761,train
4028545,3.51942,train
2010700,2.01675,train
7050412,3.37855,train
7108873,2.5847,train
2205643,3.62139,train
2006354,3.42421,train
2238201,1.97042,train
2018824,4.41977,train
4512203,1.85815,train
2103309,5.04336,train
4061112,2.56991,train
7206365,3.1978,train
4027875,2.86553,train
1503750,2.17454,train
7103853,3.43498,train
2008147,3.10615,train
2209420,2.26559,train
7106433,4.01752,train
4067644,2.4421,train
1504005,2.41917,train
7152770,3.5314,train
7153151,2.36752,train
7154539,2.48874,train
4030598,3.00233,train
1502436,3.08385,train
2016140,2.46751,train
4066732,2.8836,train
7112487,3.32184,train
2216796,2.35546,train
1513940,1.84905,train
4076921,2.74599,train
2238146,2.79609,train
4022467,2.46322,train
1502029,3.05146,train
4512403,3.23745,train
1501932,3.00634,train
4505682,2.08925,train
2229820,2.30445,train
7152373,2.64362,train
4505188,2.87264,train
2013803,2.10205,train
4024218,2.61312,train
2005130,4.44372,train
4064002,2.53909,train
2237843,4.8954,train
1508658,1.9216,train
2233326,2.95034,train
4501921,2.80504,train
7219429,4.88736,train
4504375,5.0701,train
2235852,2.74331,train
7152118,5.55717,train
1502499,2.91446,train
4502399,2.06934,train
4002004,1.71435,train
4072434,2.60161,train
7219235,2.66534,train
2241324,2.56388,train
2205888,3.53722,train
7155126,3.04114,train
2102303,4.89871,train
4020683,4.29896,train
2015161,2.09766,train
7039010,2.51211,train
4062497,3.13531,train
4020778,3.04708,train
2222451,2.527,train
7206679,2.24024,train
7106435,3.98777,train
4511020,3.45639,train
4020052,2.94184,train
2216650,2.99628,train
2239069,2.8646,train
4504353,3.07135,train
4027030,6.03602,train
7211302,1.98072,train
2105153,5.30069,train
7204908,5.08505,train
7150275,2.47224,train
7113928,2.87364,train
4076347,2.52804,train
2211848,3.05254,train
4023416,2.61508,train
1543115,4.77315,train
7212333,4.23272,train
2223692,2.83296,train
4029277,3.05081,train
2100240,5.27981,train
4080367,3.01704,train
2205341,3.50762,train
2101415,3.00777,train
2204572,2.6957,train
8100712,4.14196,train
2228356,2.82015,train
2203241,2.73923,train
4123798,2.7784,train
1502049,4.32494,train
4027740,3.74979,train
2214481,2.24044,train
7106927,3.03677,train
2005984,2.3282,train
4021090,2.79164,train
4508021,5.25018,train
2008952,3.87094,train
2215635,1.8735,train
1504139,2.53262,train
2209614,2.59061,train
4023086,2.5234,train
4071515,2.24334,train
7151489,2.9636,train
2200717,3.78297,train
2006727,5.0299,train
7000429,2.19987,train
1503589,1.86468,train
2100606,2.9159,train
2008522,2.88948,train
2229856,2.3738,train
4124307,1.96426,train
7151226,3.00769,train
2105150,5.23608,train
1504378,3.21384,train
4072360,2.727,train
1506228,2.77714,train
2241671,4.48756,train
7203374,2.99781,train
4069441,4.90022,train
2241205,3.69207,train
7218782,2.76128,train
1504155,1.81349,train
2220762,3.3327,train
2105111,5.39338,train
4024788,2.85327,train
4023906,3.19728,train
4065142,2.52471,train
7222171,2.8488,train
2006359,3.12176,train
2239669,2.95756,train
1503565,2.55319,train
4332532,3.2145,train
4082598,2.5916,train
2012237,3.79508,train
4123955,2.3071,train
2217767,2.29685,train
7154836,2.35252,train
1512057,3.20633,train
4101891,2.90227,train
4022514,2.68904,train
2238233,2.35896,train
2237894,2.6665,train
4060781,2.08958,train
1507503,2.90898,train
2014220,2.68198,train
2018697,2.85147,train
4021609,2.6586,train
4023480,2.16455,train
4060595,2.4459,train
1503619,3.56563,train
2233355,2.80242,train
2214310,2.47262,train
7224981,3.07969,train
4022101,3.05074,train
4082483,3.1047,train
2207689,2.85061,train
2205470,3.14683,train
4114045,4.90766,train
2009004,5.74988,train
2219325,2.6319,train
7203574,2.86136,train
7203555,3.50671,train
2237469,2.63921,train
2004087,2.90596,train
4025991,2.66414,train
2000374,4.6322,train
1517918,2.7094,train
7116937,1.98116,train
1512031,2.47829,train
2227554,4.08321,train
2231507,3.53315,train
4072413,3.00185,train
7215222,3.62244,train
2223148,2.39613,train
1508642,2.30366,train
4024499,2.81263,train
7154013,2.44701,train
4029874,2.42708,train
1520682,2.00214,train
4508013,5.24597,train
2001615,4.54797,train
8102020,2.66215,train
4507391,3.00905,train
2210951,2.9186,train
1501740,2.13267,train
2215578,3.2328,train
4509153,3.2142,train
2231039,2.98549,train
2008029,3.04618,train
7224646,2.18116,train
2005868,3.22048,train
2013217,2.70921,train
4069718,3.43616,train
4501737,2.73064,train
1504311,3.64687,train
1514286,2.75789,train
7220305,2.7366,train
2008964,4.82558,train
4109277,2.66243,train
4335262,3.13134,train
2233137,3.57475,train
1507121,3.44676,train
4024510,2.62006,test
2212688,2.27819,test
4104523,2.20904,test
1506141,2.72275,test
4075239,2.6434,test
2205727,3.13444,test
4021180,2.11627,test
1508923,3.73915,test
2004810,2.87179,test
4021746,2.96637,test
2204330,3.1701,test
1502032,2.51394,test
4512804,3.61121,test
2238313,2.48024,test
7223913,2.19224,test
2211347,3.3965,test
4020535,3.52629,test
4104440,2.78674,test
2203578,2.7959,test
4026096,1.96943,test
7211358,3.06665,test
2229629,3.09423,test
2013756,2.30653,test
7155005,2.82677,test
7053722,3.38923,test
4030715,4.99027,test
2228422,2.38763,test
7153455,3.63807,test
2007797,2.5739,test
7003459,3.02835,test
1505255,2.96729,test
2204136,3.59342,test
2232068,3.38316,test
2225615,3.84508,test
7153781,2.87233,test
1513458,3.17587,test
7118808,3.40277,test
4117754,3.55971,test
1516339,2.65344,test
2222486,3.68527,test
1503462,2.08201,test
4020087,2.65535,test
2220789,3.15326,test
7219797,2.33371,test
7114664,2.97822,test
7154399,3.23657,test
2239747,2.82144,test
2004215,2.97152,test
4028603,3.27195,test
4021895,2.4833,test
4031958,3.44443,test
4020279,2.19083,test
2203219,3.13317,test
2016265,3.01935,test
4512801,3.73177,test
4101230,3.89465,test
4114099,2.1172,test
1506919,4.1218,test
7154942,2.98792,test
4023048,2.7528,test
2103891,4.28545,test
2016142,2.14874,test
7205534,2.975,test
7211802,4.84265,test
4084693,2.12954,test
4021197,3.3468,test
1504904,1.8226,test
2226811,3.0003,test
2205964,2.08198,test
4070889,2.60008,test
2241713,2.17621,test
4114590,3.563,test
1514727,2.2113,test
2100237,5.07291,test
4303310,3.54924,test
1515178,2.63087,test
7154572,2.9506,test
4026069,2.55109,test
2210004,3.21498,test
4110047,3.20532,test
4066630,2.25755,test
7150997,3.41513,test
7204488,3.99593,test
4107245,3.40926,test
1508616,3.1543,test
7150907,2.31657,test
2220902,3.43297,test
4029229,2.2737,test
4100491,3.08462,test
2203713,3.39424,test
1542738,1.4282,test
4111748,3.72782,test
2208474,3.72766,test
4029917,3.26005,test
2222771,3.02082,test
2001326,3.55225,test
4026508,2.98276,test
2213142,3.80558,test
4066216,2.94148,test
2200098,3.74838,test
4083913,2.86918,test
4020225,2.92669,test
2011836,2.77135,test
2240909,2.04429,test
7152179,3.58828,test
2239005,3.50636,test
4116828,1.96542,test
7208660,5.91787,test
4060590,2.4707,test
1506467,2.85906,test
2011668,2.15723,test
7150808,3.10844,test
1518432,5.57542,test
2100526,1.97064,test
7103655,3.0114,test
1516154,3.5217,test
4029295,3.66172,test
4026037,4.88883,test
4082792,2.57394,test
4076629,2.59633,test
4074270,3.11955,test
8102127,3.041,test
1518299,2.7995,test
2000405,3.2761,test
4022292,4.10758,test
7054722,3.98502,test
1542705,3.3298,test
1507853,2.62049,test
4028546,2.42368,test
2210988,2.78332,test
1508338,3.29318,test
7100636,4.47151,test
1508793,2.47631,test
1520636,2.81422,test
4066481,2.66579,test
2203943,3.30936,test
4083841,2.1564,test
4022990,4.78605,test
4080631,2.58191,test
2000970,2.33985,test
2224462,1.92245,test
2202092,2.93443,test
2103430,4.95534,test
7223800,3.7582,test
7152987,4.09579,test
1504925,2.89252,test
1517960,2.65452,test
2219890,3.13302,test
7213378,2.08911,test
4064236,2.46915,test
4024393,4.5947,test
2226415,4.18407,test
2103892,4.35794,test
4028544,1.9983,test
4025430,2.59688,test
1512208,2.7559,test
1506089,2.87961,test
1520533,3.43765,test
2102528,2.48784,test
2015658,4.36712,test
4310493,2.47738,test
2219014,3.29,test
4023002,2.65191,test
1518495,3.00861,test
4082482,3.20471,test
2000514,2.3067,test
4026368,3.40686,test
4027972,3.44698,test
4329189,2.66615,test
4026730,3.05589,test
2300234,3.62652,test
2224214,2.402,test
2200661,1.97564,test
2200642,1.95237,test
4022606,2.62286,test
1540376,4.43752,test
1520183,3.47645,test
4023955,3.11281,test
4020081,4.40939,test
2010815,2.81114,test
2000497,3.15713,test
2232626,2.75634,test
4102501,3.02297,test
2216833,3.62171,test
4061498,2.4511,test
1516633,3.1967,test
7154943,2.92954,test
4073618,2.85715,test
2219657,2.99802,test
2206177,2.50019,test
7206162,4.69946,test
1507199,3.66801,test
2225432,3.67006,test
7219795,2.67689,test
7103002,2.23614,test
7203263,5.31955,test
2205831,2.91888,test
2007895,2.89889,test
7152630,2.43332,test
4021101,3.43998,test
2205730,2.40669,test
7216652,2.39361,test
1508159,3.1873,test
2010682,2.77799,test
4020905,3.19105,test
2213069,2.29441,test
2204965,2.39515,test
2227397,2.85352,test
4508011,5.21648,test
4031962,2.55524,test
2214647,5.4517,test
4031559,2.85314,test
4122946,2.6174,test
1502585,2.7452,test
4026008,4.981,test
4338088,2.80083,test
7115847,3.24535,test
7102403,2.92557,test
4025036,2.68,test
2105152,5.21237,test
1543489,2.88478,test
4121752,2.78012,test
4075122,2.08847,test
2016734,2.08964,test
7152154,2.86138,test
7219316,5.09973,test
7150673,3.39901,test
1508847,2.24219,test
2205561,2.47129,test
4023348,3.13378,test
2218382,2.42194,test
7215841,2.44738,test
1504863,2.0078,test
4078967,3.38665,test
2105851,5.25048,test
7154487,3.7424,test
2011397,3.38583,test
7107445,4.43648,test
4071000,2.72102,test
2015376,2.61772,test
4029658,2.72205,test
1503287,2.60888,test
7200842,5.72691,test
4020804,4.08547,test
2222989,2.52187,test
4030727,3.54045,test
4504974,5.43317,test
8102092,3.6656,test
4025161,2.83805,test
2218417,3.8287,test
2212387,3.19606,test
2009043,5.71883,test
7203939,4.01536,test
2212187,3.65371,test
4024539,2.5976,test
7225952,2.50806,test
4028823,3.57447,test
4106398,2.54943,test
1518625,1.57609,test
2210644,2.87444,test
7152691,2.95766,test
1502276,2.51176,test
2202393,3.02672,test
7052536,2.28821,test
2208708,2.42462,test
4115548,4.49799,test
4025803,3.62215,test
1518073,2.03823,test
2101112,3.00287,test
4029247,3.05717,test
8100099,2.73762,test
2219092,5.50684,test
2104787,5.18839,test
1503312,3.12369,test
2230282,2.1284,test
4116154,5.16617,test
2011360,2.70556,test
2234954,2.01349,test
2208549,3.41026,test
4029911,3.36267,test
2101393,2.609,test
2229755,3.87677,test
2012320,2.99482,test
4023724,3.57742,test
2205247,2.6741,test
4120419,3.05472,test
2225798,3.00903,test
4074835,2.86643,test
1511803,7.68944,test
4023130,2.7782,test
7213156,3.26536,test
2207297,2.0398,test
2220726,3.9874,test
4020616,2.43875,test
2229384,2.14293,test
2104402,3.18825,test
7153160,3.4902,test
2105586,2.81,test
4083582,2.24067,test
1505499,2.06477,test
4022790,3.4337,test
4070612,2.81736,test
2222065,2.82678,test
2100015,5.07554,test
7215125,1.85802,test
2103854,3.49931,test
4022789,3.14824,test
2205549,2.80538,test
2007914,2.32033,test
2228646,3.10084,test
7110806,3.3705,test
4075985,2.93689,test
2233971,3.47127,test
1505297,3.18246,test
1517379,2.87655,test
4020241,1.96303,test
2214563,4.398,test
8100577,2.76122,test
4072652,3.02251,test
2015612,2.33278,test
1518571,4.03399,test
7104497,2.46178,test
2207725,2.72308,test
4102296,2.76404,test
2104841,2.9701,test
7151610,2.72651,test
4115201,3.31032,test
4076627,2.1716,test
7112256,3.66011,test
4022978,2.61343,test
2004727,3.16209,test
2236837,2.74372,test
2103895,4.28981,test
7209814,2.4523,test
1520402,2.655,test
7023644,2.60107,test
2100146,3.99565,test
2204176,3.99083,test
7001413,2.8111,test
2228294,3.09062,test
1542526,2.11992,test
4113362,2.03196,test
7105119,3.73105,test
2206483,2.20766,test
2207753,2.43373,test
4066967,2.21186,test
1507715,3.2743,test
7104491,2.55051,test
2200020,3.90023,test
2236320,2.61623,test
7217234,2.31226,test
2233821,4.864,test
7109769,3.43394,test
1518301,2.7833,test
7204425,2.852,test
2225626,3.10571,test
4025930,3.7523,test
2205546,1.74511,test
2222052,3.20297,test
7207568,2.6424,test
2238150,4.00962,test
2208558,2.44458,test
4084162,2.15265,test
4025340,3.01202,test
7154622,2.1537,test
4029105,2.56411,test
2210974,2.60229,test
7152263,2.20037,test
2200758,1.41848,test
2206319,2.76361,test
4022704,2.48865,test
7005529,2.68003,test
7207150,2.37084,test
2235965,2.52662,test
4067670,2.571,test
4022038,3.71407,test
8103374,2.7461,test
2230959,4.43833,test
2012686,2.97174,test
4028560,2.60801,test
4061881,2.71839,test
1519496,2.99282,test
4026409,1.66759,test
2016715,1.79092,test
4068117,2.71698,test
2240688,3.00394,test
2233017,3.10537,test
7008913,2.95001,test
7154430,2.57485,test
1515317,3.54533,test
7024172,2.00822,test
2009019,2.89831,test
1516360,2.42305,test
2227171,2.48616,test
4062984,2.29137,test
2101959,3.03729,test
1514255,2.67151,test
1517925,3.21415,test
2201894,2.40738,test
7151188,3.1116,test
4060972,2.88368,test
2236784,3.18342,test
4020464,3.62,test
1502121,1.26294,test
4070237,2.60136,test
2208022,2.97855,test
8100968,3.40171,test
4117161,2.83957,test
7154441,2.88947,test
4026258,2.7265,test
2104364,3.3591,test
1506648,4.47915,test
4026677,2.7228,test
4306642,3.89226,test
2215340,2.57221,test
4316212,2.1483,test
1507185,1.88153,test
4024007,2.11922,test
2012001,5.24454,test
4027847,2.41855,test
2239748,2.65456,test
2204193,3.14252,test
4025653,4.67109,test
1502249,4.76604,test
2001471,4.85806,test
1503351,3.03764,test
7103466,4.316,test
4064312,2.62423,test
4023013,2.38517,test
7218924,2.85741,test
2015149,4.09059,test
1506702,2.55277,test
4023913,2.5753,test
1507510,3.31138,test
2006854,1.99153,test
2222007,6.08914,test
7117272,2.63534,test
1504379,3.18783,test
1008776,5.14802,test
4330185,3.96003,test
7200968,1.3821,test
4031071,2.87677,test
2211363,1.82959,test
7050361,2.50928,test
4507998,5.15973,test
7219102,5.27955,test
1505244,1.79888,test
4072863,2.45166,test
1518620,1.87523,test
2214808,2.63646,test
7054559,2.77463,test
4114360,2.38577,test
4082905,2.51652,test
2204793,2.68054,test
2100386,2.36096,test
7153335,2.18339,test
2101222,2.91754,test
7224058,2.53604,test
1506012,2.68657,test
4082209,3.30059,test
2227312,2.11241,test
2003346,2.13272,test
2238728,3.39102,test
2217970,2.6096,test
2216404,2.38995,test
1543055,5.42891,test
1504218,2.87417,test
7202511,1.13617,test
1508950,2.95998,test
7154163,2.81571,test
8101499,4.40813,test
1100280,2.48553,test
7152143,2.20489,test
2200139,2.79302,test
1502953,2.85302,test
7107342,4.5286,test
7153623,2.83247,test
7117327,2.99939,test
1100679,3.28681,test
4505260,2.0763,test
4081474,3.37196,test
4322306,1.9669,test
2222530,2.04051,test
2219040,3.30798,test
1508877,2.37719,test
2229834,2.9705,test
7053274,2.97787,test
1520314,3.80252,test
2104166,4.71918,test
2003341,4.62396,test
7001920,2.66503,test
7013360,5.3568,test
2207979,2.8775,test
1508165,3.16166,test
7029998,2.32854,test
4503550,3.77499,test
1519848,3.50041,test
4076452,2.51107,test
1515093,3.21021,test
4116144,5.18928,test
2007394,2.84442,test
4503642,1.71276,test
7015844,2.03531,test
7214433,3.39319,test
4022220,2.61083,test
2000855,3.83468,test
4071453,2.35743,test
4121199,2.7918,test
2005370,3.67546,test
4061978,2.57762,test
2003186,4.5578,test
1516612,2.00505,test
1520376,3.6467,test
4067748,2.42572,test
1502131,2.10811,test
4512999,5.15591,test
4083554,2.42279,test
2016190,3.34533,test
2211642,2.57202,test
7108094,2.95562,test
2228417,2.7384,test
4071095,2.47794,test
2012991,3.15011,test
2235556,2.02838,test
2000243,2.2629,test
2238622,2.1125,test
7204362,2.17988,test
4022501,3.4309,test
4025682,2.20692,test
1542936,2.35589,test
7154269,2.85924,test
2003451,3.59004,test
2235552,3.35774,test
7106430,4.00238,test
2004323,3.50413,test
7112874,2.61055,test
4072140,2.89512,test
2204218,2.81471,test
7053272,2.44119,test
1513249,2.34036,test
2200273,2.5443,test
1511966,2.71825,test
1508840,4.71827,test
4505234,2.6754,test
2013774,3.22551,test
1503403,2.625,test
1513438,2.36235,test
1502252,3.38724,test
2000561,3.80026,test
7103157,3.17282,test
4326344,3.43295,test
2220484,1.99581,test
7212281,3.48471,test
2105147,5.08989,test
2205191,2.99216,test
2009372,2.35951,test
4084692,2.10224,test
2219630,2.89072,test
4509239,3.14039,test
2231034,3.6334,test
7204911,5.07238,test
2219275,3.01126,test
2012642,3.8946,test
1520354,2.16373,test
2015268,3.50407,test
